profile_id,report_date,fans_lifetime,fans_change,insights_post_clicks,insights_reactions,insights_fan_adds,insights_fan_adds_unique,insights_fan_removes,insights_activity,insights_engaged_users,insights_fan_removes_unique,insights_positive_feedback,insights_negative_feedback,insights_fans_lifetime,insights_fans_online,insights_reach,insights_reach_7_days,insights_reach_28_days,insights_video_complete_views_30s_repeat_views,insights_impressions,insights_post_reach,insights_post_impressions,insights_video_complete_views_30s,insights_reach_engagement,insights_post_clicks_unique,insights_activity_unique,insights_video_repeat_views,insights_video_views_unique,insights_views,insights_video_complete_views_30s_unique,insights_video_views,engagement_rate,insights_engagements,insights_impressions_engagement_rate,insights_reach_per_content,interactions,interactions_per_1k_fans,likes,number_of_comments,page_posts,page_shares,sentiment_manual_auto,shares,user_posts,user_posts_average_response_time,user_posts_responded,user_posts_response_rate,user_questions,user_questions_average_response_time,user_questions_responded,user_questions_response_rate,date_from,date_to,profile_url,insights_enabled
4.67258E+11,2/12/2025,5471578,98,,1,0,0,1,,,1,,,200259,,91,903,5629,2,188,87,169,11,,,,13,27,126,9,35,0.041252,,0.028795,,89602,11.237785,6347,3235,23,,0,575,39,,,0,,,,1,12/11/2023,1/15/2024,https://facebook.com/onrwxajjow8z,0
1.69659E+11,3/13/2025,1808964,-278,,1,0,0,1,,,1,,,200259,,123,1223,5629,2,138,119,169,15,,,,13,26,146,9,35,0.014224,,0.002758,,61772,10.421274,31923,0,40,,0,1237,43,,,0,,,,0,10/18/2024,11/18/2024,https://facebook.com/yhzbmvhs,1
5.06034E+11,3/12/2025,3670866,81,,1,0,0,1,,,1,,,148017,,91,1045,7615,2,138,119,125,11,,,,13,25,126,13,35,0.065206,,0.006951,,0,10.039814,2416,0,20,,0,498,41,,,0,,,,1,10/2/2024,12/24/2024,https://facebook.com/cnquh3x131d,1
1.60789E+11,11/1/2024,4248661,-278,,1,0,0,1,,,1,,,148017,,123,1223,5629,2,138,87,169,15,,,,13,25,126,9,35,0.057454,,0.00158,,32150,3.652153,5818,3384,68,,0,245,34,,,1,,,,0,2/20/2025,5/23/2025,https://facebook.com/1nposbqwzvz,0
6.99357E+11,10/23/2023,6521809,292,,1,0,0,1,,,1,,,148017,,123,903,7615,2,188,119,125,15,,,,11,35,126,9,47,0.068101,,0.015361,,0,1.67069,14144,6303,57,,0,600,23,,,1,,,,0,8/12/2024,1/27/2025,https://facebook.com/vxionb3u,0
4.51695E+11,4/15/2024,0,258,,1,0,0,1,,,1,,,200259,,91,903,6337,2,138,119,125,11,,,,9,35,170,13,43,0.065438,,0.066218,,16312,5.293726,17102,5127,74,,0,950,69,,,0,,,,1,5/22/2024,7/24/2024,https://facebook.com/87ck7tow2g,0
3.87211E+11,5/27/2024,1561188,947,,1,0,0,1,,,1,,,200259,,123,1223,7470,2,143,87,125,11,,,,13,25,170,9,47,0.06305,,0.028761,,89602,8.602134,25676,0,27,,0,1168,42,,,0,,,,1,11/2/2024,1/29/2025,https://facebook.com/rgjeivrvk,1
3.08497E+11,3/1/2025,5065800,-278,,1,0,0,1,,,1,,,200259,,91,903,6341,2,188,119,169,15,,,,9,35,170,13,35,0.06265,,0.072294,,58675,0.907023,0,3419,80,,0,630,19,,,1,,,,0,10/3/2024,11/9/2024,https://facebook.com/vazx0vh2mi8u6,1
6.3398E+11,7/21/2024,3892912,1180,,1,0,0,1,,,1,,,200259,,91,903,7615,2,138,87,125,15,,,,9,35,126,9,47,0.075612,,0.07091,,0,9.076293,624,4801,43,,0,638,47,,,0,,,,0,6/8/2024,2/24/2025,https://facebook.com/78vluvtl0z,0
3.68194E+11,7/15/2024,6006222,944,,1,0,0,1,,,1,,,148017,,123,903,7615,2,188,87,125,11,,,,13,25,126,9,35,0.048827,,0.069213,,6142,8.165182,70082,1246,36,,0,1062,46,,,1,,,,1,10/20/2024,12/10/2024,https://facebook.com/wf8jvx2j,1
96773420122,12/19/2023,338690,1242,,1,0,0,1,,,1,,,148017,,113,903,6431,2,188,119,125,15,,,,13,25,126,13,47,0.066407,,0.017738,,29488,5.733011,26248,1879,64,,0,0,51,,,0,,,,0,10/19/2023,4/2/2024,https://facebook.com/fadb6cytpgdrwx,0
1.26826E+11,12/1/2024,5330628,339,,1,0,0,1,,,1,,,148017,,123,1223,5629,2,138,119,125,15,,,,13,35,170,13,35,0.064306,,0.028049,,21408,6.796908,42071,3276,18,,0,559,38,,,1,,,,0,2/20/2025,3/5/2025,https://facebook.com/oa2lx1955jwq,0
9.62279E+11,3/30/2024,7641399,1077,,1,0,0,1,,,1,,,148017,,91,1223,7615,2,138,119,153,15,,,,11,35,126,13,47,0.022348,,0.037998,,39010,6.812594,38041,3655,39,,0,185,26,,,0,,,,0,4/28/2024,10/4/2024,https://facebook.com/18vemh88shw,0
9.09495E+11,11/19/2023,5738664,-278,,1,0,0,1,,,1,,,148017,,123,903,5629,2,138,119,169,14,,,,9,35,126,13,47,0.045692,,0.035096,,5864,8.458748,23490,3383,35,,0,543,13,,,0,,,,0,3/10/2024,12/19/2024,https://facebook.com/sievtmk1azf97d2,0
7.0271E+11,3/16/2025,4644694,869,,1,0,0,1,,,1,,,200259,,123,1223,5629,2,138,87,125,11,,,,13,35,170,11,35,0.058646,,0.007312,,18302,9.791424,1995,4234,47,,0,708,28,,,0,,,,0,1/22/2024,2/21/2024,https://facebook.com/alvfvlqff773,1
2.73211E+11,1/11/2024,3905343,-158,,1,0,0,1,,,1,,,148017,,91,903,7615,2,138,114,169,11,,,,10,35,126,9,47,0.009174,,0.019872,,5509,13.546083,11236,2988,29,,0,1202,13,,,1,,,,1,12/8/2023,4/23/2024,https://facebook.com/70t4589d9nxs,0
9.69485E+11,10/9/2023,1580374,-278,,1,0,0,1,,,1,,,148017,,123,903,7615,2,188,87,169,11,,,,9,25,126,13,47,0.042916,,0.049997,,18260,7.267169,80413,926,27,,0,0,45,,,0,,,,1,3/14/2024,5/7/2024,https://facebook.com/uu69rb15ql,1
7.80963E+11,11/11/2023,3980491,-278,,1,0,0,1,,,1,,,148017,,91,1223,5629,2,138,119,169,15,,,,13,25,126,9,47,0.001224,,0.054447,,50916,3.711721,11697,1366,31,,0,111,13,,,0,,,,0,10/10/2023,12/10/2024,https://facebook.com/ojmkewnbwlf,1
7.19721E+11,5/31/2024,7898436,379,,1,0,0,1,,,1,,,200259,,123,1223,7615,2,188,110,142,13,,,,9,25,126,9,35,0.019984,,0.029808,,38507,0,74266,550,33,,0,16,31,,,0,,,,1,1/29/2024,1/4/2025,https://facebook.com/zd1tfq9crchvv,1
4.54868E+11,11/25/2023,3832523,-195,,1,0,0,1,,,1,,,173723,,123,903,5629,2,180,87,125,11,,,,9,35,170,13,47,0.039423,,0.024463,,8090,0.371984,14970,1330,40,,0,173,53,,,0,,,,1,10/13/2024,1/18/2025,https://facebook.com/uzqw6repzlmb,0
2.79519E+11,12/28/2024,1407479,636,,1,0,0,1,,,1,,,148017,,123,1022,7615,2,188,87,169,15,,,,9,33,170,9,44,0.025247,,0.047299,,63972,3.216526,17637,3836,65,,0,0,34,,,1,,,,0,9/6/2024,2/7/2025,https://facebook.com/c5u0udbjp88fg81,0
1.05427E+11,7/3/2024,2658288,-278,,1,0,0,1,,,1,,,148017,,91,1223,7615,2,138,87,169,11,,,,9,35,126,13,43,0.061916,,0.053414,,61883,9.542305,28615,566,13,,0,1670,37,,,1,,,,1,6/20/2024,12/6/2024,https://facebook.com/sb23jc9rma,1
9.03576E+11,3/23/2024,4838939,-278,,1,0,0,1,,,1,,,174567,,91,1053,5629,2,188,119,125,11,,,,9,25,126,13,44,0.051355,,0.057168,,29429,4.801438,21608,5081,54,,0,994,48,,,1,,,,0,2/8/2025,3/26/2025,https://facebook.com/8y8xzt3yvy60p,0
4.61219E+11,10/2/2023,3031851,1326,,1,0,0,1,,,1,,,148017,,123,1223,5629,2,188,119,125,15,,,,9,33,130,9,40,0.022136,,0.065066,,21599,8.306222,452,38,29,,0,79,49,,,0,,,,1,11/13/2024,11/20/2024,https://facebook.com/6ys6n6tbc9j2x,1
2.1034E+11,6/15/2024,5733896,1001,,1,0,0,1,,,1,,,150304,,91,1223,5629,2,138,87,160,11,,,,13,32,126,9,35,0.002349,,0.047126,,83180,3.327226,26100,2957,35,,0,519,60,,,0,,,,0,12/19/2023,1/29/2025,https://facebook.com/sv2nxpynh88v,0
3.12897E+11,12/21/2023,5852007,-278,,1,0,0,1,,,1,,,200259,,91,1223,7615,2,188,119,169,15,,,,13,35,170,9,35,0.021122,,0.030931,,78437,8.519208,0,4507,16,,0,269,50,,,0,,,,1,7/26/2024,9/29/2024,https://facebook.com/f01eyfw2j5w93,0
5.83427E+11,3/11/2025,7003970,374,,1,0,0,1,,,1,,,200259,,108,1223,5629,2,188,97,169,11,,,,9,35,170,13,35,0.042007,,0.028483,,0,10.342311,36606,3559,39,,0,597,46,,,1,,,,0,4/26/2024,7/5/2024,https://facebook.com/g8tphstbxb3sr,0
1.85005E+11,3/5/2024,7898436,1081,,1,0,0,1,,,1,,,200259,,121,1223,7615,2,188,87,169,11,,,,13,25,126,9,47,0.061216,,0.003713,,65861,4.769373,32731,0,31,,0,84,13,,,1,,,,0,6/14/2024,9/4/2024,https://facebook.com/706334tlgjx,1
8.58048E+11,6/12/2024,7340226,666,,1,0,0,1,,,1,,,148017,,123,1223,7615,2,188,87,169,11,,,,13,35,170,13,35,0.048666,,0.033892,,81999,8.429749,46706,2786,34,,0,0,43,,,1,,,,0,3/2/2024,8/11/2024,https://facebook.com/zuri8tdo4l6,0
7.60934E+11,10/11/2023,1267675,478,,1,0,0,1,,,1,,,148017,,91,903,5629,2,138,87,125,14,,,,9,25,167,9,47,0.00541,,0.069634,,49476,4.602368,12708,651,50,,0,192,72,,,0,,,,1,3/11/2025,7/3/2025,https://facebook.com/ws5khimjgu,0
7.22268E+11,12/10/2023,1364280,1134,,1,0,0,1,,,1,,,170140,,123,903,5629,2,138,87,147,11,,,,9,25,170,9,47,0.037855,,0.050585,,15233,1.141893,46980,0,51,,0,1278,52,,,0,,,,0,12/2/2023,1/31/2025,https://facebook.com/ffef7b80kk,0
4.37772E+11,1/20/2024,3968620,-130,,1,0,0,1,,,1,,,200259,,91,914,7615,2,138,87,125,15,,,,13,35,170,9,35,0.076802,,0.047852,,18928,8.948798,38444,3005,68,,0,0,58,,,0,,,,1,11/26/2023,12/4/2023,https://facebook.com/vczqy87g,1
6.31036E+11,10/28/2023,2787510,397,,1,0,0,1,,,1,,,148017,,123,903,5629,2,188,119,125,12,,,,13,25,126,13,47,0.07242,,0.018681,,81597,8.332543,30032,0,26,,0,1120,25,,,0,,,,1,5/2/2024,10/18/2024,https://facebook.com/twcegad0l52vn,1
5.88257E+11,10/26/2024,625567,363,,1,0,0,1,,,1,,,200259,,123,1223,5629,2,138,119,139,11,,,,11,35,126,9,35,0.059649,,0.04809,,54924,9.122649,80413,3059,52,,0,821,37,,,1,,,,1,1/6/2025,2/25/2025,https://facebook.com/w5j7k098nv0qsbd,0
6.53348E+11,2/21/2025,2817347,187,,1,0,0,1,,,1,,,148017,,123,903,5629,2,138,119,125,11,,,,13,25,138,9,47,0.023421,,0.015252,,46142,10.705719,39558,6027,51,,0,288,50,,,0,,,,1,12/2/2024,3/4/2025,https://facebook.com/co1d5zpldt19jxb,1
93599877928,3/15/2025,2714084,106,,1,0,0,1,,,1,,,148017,,123,979,7615,2,188,119,161,15,,,,9,25,126,13,35,0.002751,,0.027941,,89602,5.440068,13623,3200,40,,0,927,48,,,1,,,,0,4/10/2024,12/20/2024,https://facebook.com/gckufbna,1
4.21649E+11,2/21/2024,2093221,426,,1,0,0,1,,,1,,,148017,,91,1223,7615,2,188,119,125,15,,,,13,25,126,13,35,0.037053,,0.047175,,0,5.762127,69122,1889,73,,0,626,55,,,1,,,,1,2/25/2024,3/10/2024,https://facebook.com/l1cm4mnbrz1f,0
51198032123,11/29/2024,3213466,399,,1,0,0,1,,,1,,,200259,,91,1170,5968,2,138,87,125,11,,,,9,35,170,13,35,0.030581,,0.004585,,26698,5.282346,40651,2065,25,,0,0,15,,,0,,,,0,3/23/2024,1/24/2025,https://facebook.com/cl6jr98hpy,1
4.99051E+11,6/28/2024,7898436,-278,,1,0,0,1,,,1,,,200259,,91,903,5629,2,138,87,169,11,,,,9,35,170,13,47,0.054392,,0.025602,,35254,8.037594,75852,4699,42,,0,285,22,,,1,,,,0,2/17/2024,2/23/2024,https://facebook.com/x1qe1ogscyxqjr5,0
3.36563E+11,10/25/2023,4833866,931,,1,0,0,1,,,1,,,200259,,91,1223,7615,2,188,95,125,11,,,,9,35,160,9,47,0.006577,,0.007993,,23015,5.92128,0,1710,45,,0,302,13,,,1,,,,0,8/12/2024,11/29/2024,https://facebook.com/utgtk4vu7n,1
1.53079E+11,11/18/2023,7898436,-278,,1,0,0,1,,,1,,,148017,,91,1223,5629,2,188,119,125,15,,,,13,25,126,9,35,0.073947,,0.013952,,0,7.078439,18153,1319,14,,0,1313,44,,,1,,,,0,2/11/2025,5/1/2025,https://facebook.com/ic3yyux1cs4,1
1.12369E+11,7/22/2024,4743475,225,,1,0,0,1,,,1,,,148017,,95,1223,7615,2,188,98,161,15,,,,13,31,126,9,47,0.059133,,0.02882,,60058,3.377099,18222,177,64,,0,288,35,,,0,,,,0,8/19/2024,2/21/2025,https://facebook.com/up432o8q0jg,1
5.91768E+11,5/16/2024,3294399,171,,1,0,0,1,,,1,,,148017,,91,1098,6331,2,180,119,125,15,,,,9,25,126,9,47,0.077709,,0.055733,,6569,2.035038,0,269,36,,0,393,35,,,1,,,,1,9/12/2024,12/7/2024,https://facebook.com/kh8396u0,1
1.78887E+11,10/5/2023,4220019,623,,1,0,0,1,,,1,,,200259,,91,903,7615,2,138,119,169,11,,,,11,35,170,13,36,0.06936,,0.022127,,6023,2.554758,31097,4648,47,,0,0,25,,,0,,,,0,3/31/2024,6/9/2024,https://facebook.com/p3y8eqdfg,0
9.25869E+11,2/13/2025,5014001,-278,,1,0,0,1,,,1,,,200259,,123,1223,7615,2,138,87,125,15,,,,9,25,126,9,47,0.034988,,0.002586,,18521,8.349345,16179,1268,71,,0,475,21,,,0,,,,1,3/1/2024,4/2/2024,https://facebook.com/vrp4gnto6otvs,1
5.85251E+11,10/28/2024,5576429,992,,1,0,0,1,,,1,,,172323,,123,903,5629,2,188,87,147,15,,,,13,25,170,13,35,0.053337,,0.032525,,22447,6.340514,0,3820,43,,0,0,39,,,1,,,,0,11/27/2023,12/22/2023,https://facebook.com/m9a4iwlfq,0
3.53401E+11,6/27/2024,7898436,-93,,1,0,0,1,,,1,,,148017,,91,1223,7615,2,138,87,125,12,,,,13,25,126,9,35,0.067805,,0.01846,,25760,4.370057,5232,4018,39,,0,1114,61,,,0,,,,0,10/18/2023,7/13/2024,https://facebook.com/7gk4lalqhfp,0
5.95006E+11,3/15/2025,1547435,1220,,1,0,0,1,,,1,,,200259,,91,1223,5629,2,188,119,169,11,,,,9,35,170,9,35,0.017106,,0.062484,,58834,9.428178,64963,117,40,,0,277,71,,,0,,,,1,5/25/2024,11/8/2024,https://facebook.com/0o0ra91c,1
32575832319,3/7/2025,6909781,45,,1,0,0,1,,,1,,,148017,,123,1223,5629,2,165,87,125,11,,,,9,35,160,13,47,0.001761,,0.065935,,65086,12.901869,51709,511,18,,0,0,71,,,1,,,,0,3/17/2025,3/28/2025,https://facebook.com/xah9056m3yw,0
9.58974E+11,3/8/2025,4860649,342,,1,0,0,1,,,1,,,200259,,91,1223,7615,2,138,119,143,15,,,,9,25,126,9,35,0.025299,,0.054007,,21560,4.364661,6745,3874,31,,0,1191,29,,,0,,,,1,11/17/2024,4/30/2025,https://facebook.com/h9fg6hcylcg3f,1
4.8748E+11,2/17/2024,0,1700,,1,0,0,1,,,1,,,200259,,91,903,5629,2,188,87,169,15,,,,13,35,170,13,47,0.035559,,0.049426,,11234,1.78845,5936,2803,35,,0,0,14,,,0,,,,1,3/9/2025,6/16/2025,https://facebook.com/x1ufk0qc5,0
7.84908E+11,1/17/2025,6631819,184,,1,0,0,1,,,1,,,148017,,91,903,7615,2,188,119,125,11,,,,13,35,170,13,35,0.050341,,0.058719,,25550,10.660214,50380,2021,41,,0,652,57,,,1,,,,1,3/6/2024,10/29/2024,https://facebook.com/yboxgfxn,1
91902699923,6/28/2024,7898436,1233,,1,0,0,1,,,1,,,148017,,123,1223,7615,2,188,87,125,11,,,,9,35,126,9,35,0.021811,,0.030703,,2228,6.595375,0,3591,67,,0,0,65,,,0,,,,1,9/24/2024,11/1/2024,https://facebook.com/5kl2fqycf7,1
4.91792E+11,10/26/2024,1510133,403,,1,0,0,1,,,1,,,148017,,123,903,7615,2,188,119,125,11,,,,13,35,137,13,47,0.035923,,0.052441,,28599,5.726152,42965,4940,57,,0,673,47,,,0,,,,1,8/19/2024,10/11/2024,https://facebook.com/lqn70idr24dxq,1
4.958E+11,1/6/2025,4178908,663,,1,0,0,1,,,1,,,200259,,91,903,7615,2,138,87,169,15,,,,9,32,170,9,35,0.052246,,0.034158,,629,10.977761,0,2364,26,,0,1103,38,,,0,,,,1,12/7/2023,7/2/2024,https://facebook.com/tccugu9hz,0
9.38448E+11,12/28/2023,0,424,,1,0,0,1,,,1,,,200259,,123,1223,7402,2,138,119,134,11,,,,13,35,126,13,35,0.066129,,0.034956,,89602,5.380005,72055,1065,38,,0,150,26,,,0,,,,1,10/13/2023,9/8/2024,https://facebook.com/eih8vzevuxqaxm,1
5.76011E+11,5/29/2024,246509,963,,1,0,0,1,,,1,,,200259,,106,903,5629,2,138,88,169,11,,,,9,25,126,13,35,0.018928,,0.06331,,33362,8.263958,44762,2747,67,,0,0,51,,,1,,,,1,10/24/2024,2/22/2025,https://facebook.com/5g7rg468n7,1
4.78755E+11,12/9/2023,7504368,-99,,1,0,0,1,,,1,,,148017,,91,903,7615,2,183,87,125,11,,,,9,35,126,9,47,0.064192,,0.063495,,13072,7.228631,0,487,13,,0,0,50,,,0,,,,0,2/13/2024,12/20/2024,https://facebook.com/o5si0ekrvw3us,1
2.74306E+11,2/28/2024,2739557,-278,,1,0,0,1,,,1,,,148017,,91,1223,7615,2,188,119,169,11,,,,9,25,126,9,36,0.075197,,0.032635,,50976,13.546083,15936,2809,34,,0,479,44,,,1,,,,1,5/31/2024,12/3/2024,https://facebook.com/s7oew8hfp7j1j,0
3.38253E+11,5/10/2024,718456,-66,,1,0,0,1,,,1,,,200259,,91,1223,7524,2,186,119,169,15,,,,9,25,126,9,35,0.033355,,0.075035,,0,5.940758,35298,2464,13,,0,1582,16,,,1,,,,1,12/4/2024,12/17/2024,https://facebook.com/j5re7xam6n8sev,1
5.25466E+11,1/4/2025,4928953,445,,1,0,0,1,,,1,,,200259,,123,903,7185,2,188,87,169,11,,,,13,25,126,13,47,0.044607,,0.043782,,7778,10.623889,0,460,80,,0,1104,18,,,0,,,,0,10/26/2023,12/31/2023,https://facebook.com/zcvfihnv,0
4.44522E+11,1/7/2025,2563381,223,,1,0,0,1,,,1,,,198038,,123,1223,7615,2,138,92,125,15,,,,13,25,130,9,35,0.001789,,0.039487,,42379,5.431984,25286,1467,54,,0,1161,37,,,1,,,,1,12/31/2023,5/26/2024,https://facebook.com/xz4qdi939if69p,1
31395959081,4/28/2024,2725698,867,,1,0,0,1,,,1,,,148017,,91,1164,7615,2,138,119,125,15,,,,13,25,126,9,35,0.057107,,0.040622,,33589,8.495603,39857,1665,28,,0,0,60,,,0,,,,1,12/10/2023,3/7/2024,https://facebook.com/x4iuf1i4uyy6ro2,1
8.28029E+11,3/26/2024,6533113,1279,,1,0,0,1,,,1,,,148017,,91,1223,7615,2,188,119,169,15,,,,13,35,170,11,35,0.069889,,0.06257,,61426,5.671047,0,4256,38,,0,1120,57,,,0,,,,1,8/20/2024,1/17/2025,https://facebook.com/fw7wvjlvt7p,1
8.97199E+11,7/13/2024,551924,-278,,1,0,0,1,,,1,,,200259,,123,1223,7615,2,188,87,169,15,,,,9,35,170,9,47,0.002579,,0.077436,,0,10.005595,47197,315,22,,0,1059,30,,,1,,,,0,10/23/2023,5/19/2024,https://facebook.com/3yk3wr0390dvw,1
1.48847E+11,2/3/2025,1358520,-132,,1,0,0,1,,,1,,,200259,,123,1223,7615,2,138,119,169,11,,,,9,25,170,13,47,0.06765,,0.055514,,54397,6.109586,23033,476,79,,0,680,13,,,1,,,,0,10/1/2024,1/20/2025,https://facebook.com/ndopp1mn,1
5.58496E+11,3/10/2025,4691788,-278,,1,0,0,1,,,1,,,148017,,91,903,7615,2,188,99,125,11,,,,9,25,126,13,47,0.012773,,0.027962,,12904,8.729331,51933,1544,13,,0,159,66,,,1,,,,1,12/1/2023,2/2/2025,https://facebook.com/fiw4x4gd3c5p,0
1.1749E+11,1/31/2024,7257011,1781,,1,0,0,1,,,1,,,148017,,91,1223,7615,2,188,119,169,15,,,,11,25,126,13,47,0.067526,,0.041827,,0,3.222533,19988,3841,45,,0,1050,64,,,0,,,,1,7/19/2024,8/27/2024,https://facebook.com/y9v3h7t1,0
6.75518E+11,1/9/2024,7898436,587,,1,0,0,1,,,1,,,200259,,101,903,6224,2,188,87,125,12,,,,9,25,168,9,35,0.04381,,0.025269,,0,3.044834,0,4241,37,,0,134,41,,,0,,,,1,7/25/2024,3/2/2025,https://facebook.com/mf7kt0j1,0
2.88421E+11,10/15/2024,2114572,708,,1,0,0,1,,,1,,,148017,,91,903,5629,2,138,87,125,11,,,,13,35,170,9,47,0.030243,,0.05264,,12528,0,0,3101,17,,0,875,30,,,0,,,,0,11/20/2024,2/4/2025,https://facebook.com/ejghhvurd021y,1
6.62828E+11,3/11/2024,7156228,-278,,1,0,0,1,,,1,,,200259,,123,1223,7189,2,188,87,125,15,,,,9,25,126,9,35,0.07536,,0.079938,,77921,8.127285,17834,4211,33,,0,299,32,,,1,,,,0,10/30/2024,11/7/2024,https://facebook.com/znkutfkfp1dw,0
7.29725E+11,1/16/2024,1739916,375,,1,0,0,1,,,1,,,155148,,91,1223,7615,2,188,99,169,15,,,,13,35,126,9,35,0.049376,,0.06933,,58999,3.690373,21257,5307,13,,0,0,58,,,0,,,,1,5/24/2024,6/7/2024,https://facebook.com/ucgw8299u,0
7.70961E+11,10/17/2023,7898436,728,,1,0,0,1,,,1,,,148017,,91,903,5629,2,138,87,125,15,,,,9,25,126,13,35,0.004054,,0.038347,,79273,13.546083,56019,2845,71,,0,285,49,,,1,,,,0,3/10/2025,7/28/2025,https://facebook.com/p4gm72ci3t2n2,1
1.16664E+11,5/5/2024,639900,201,,1,0,0,1,,,1,,,181993,,96,1223,7168,2,188,119,152,11,,,,9,35,126,10,47,0.061514,,0.028033,,25994,4.462821,18744,495,39,,0,1604,30,,,1,,,,1,2/11/2024,5/16/2024,https://facebook.com/uvb2wid6pl5c5,0
9.16852E+11,4/29/2024,7898436,1120,,1,0,0,1,,,1,,,148017,,91,1223,7615,2,144,87,169,15,,,,13,25,170,13,35,0.01541,,0.036766,,32718,11.977465,0,2270,57,,0,0,80,,,0,,,,1,3/13/2025,4/7/2025,https://facebook.com/2b1x5gd0y62,1
2.37912E+11,7/30/2024,2141553,1976,,1,0,0,1,,,1,,,200259,,91,903,7615,2,188,87,169,11,,,,13,25,170,13,47,0.073939,,0.025983,,0,11.531337,13790,0,29,,0,1061,13,,,0,,,,1,3/15/2025,6/14/2025,https://facebook.com/3xfphdfpuo9n,1
47038430614,1/16/2024,7898436,-278,,1,0,0,1,,,1,,,200259,,123,903,5629,2,188,119,169,15,,,,13,29,154,13,47,0.01415,,0.079339,,0,5.452298,0,3426,66,,0,977,26,,,1,,,,0,12/11/2024,4/16/2025,https://facebook.com/wisi6q1qze6,0
5.59304E+11,10/20/2024,6067452,-278,,1,0,0,1,,,1,,,200259,,91,903,5629,2,188,119,169,11,,,,10,35,126,9,47,0.039525,,0.016951,,24997,3.306745,36204,1255,39,,0,408,27,,,1,,,,1,7/16/2024,12/5/2024,https://facebook.com/r17torko2z,1
3.77213E+11,10/1/2024,1010384,-232,,1,0,0,1,,,1,,,200259,,123,903,7615,2,188,119,126,15,,,,13,35,126,13,47,0.042284,,0.064971,,0,5.939015,42584,2734,60,,0,203,41,,,0,,,,0,10/27/2023,12/2/2024,https://facebook.com/lodwz55bg1qmq7,1
8.31492E+11,6/6/2024,2563928,1487,,1,0,0,1,,,1,,,148017,,123,903,5629,2,188,119,125,15,,,,13,35,126,9,35,0.045539,,0.033733,,3339,11.489945,47313,2251,50,,0,0,62,,,1,,,,0,5/30/2024,7/6/2024,https://facebook.com/fxxp1gfm5bowbjx,0
8.10169E+11,1/6/2024,6664799,1097,,1,0,0,1,,,1,,,172560,,91,1223,5629,2,188,95,169,15,,,,9,35,170,13,35,0.04313,,0.052483,,30782,13.546083,18100,1521,38,,0,1226,55,,,1,,,,0,5/31/2024,7/2/2024,https://facebook.com/ay7rs25ky07ptn,1
3.23968E+11,6/30/2024,7518887,282,,1,0,0,1,,,1,,,148017,,123,1223,7615,2,151,96,125,11,,,,9,25,126,9,35,0.035685,,0.073903,,68240,1.128945,7076,3012,59,,0,0,41,,,0,,,,0,4/30/2024,7/30/2024,https://facebook.com/mc0jv6p9cb,1
9.5337E+11,9/28/2024,3984527,401,,1,0,0,1,,,1,,,200259,,123,903,7615,2,138,119,165,15,,,,13,35,126,9,37,0.057314,,0.047775,,29764,6.590341,12322,2153,80,,0,0,13,,,1,,,,1,10/27/2023,1/23/2025,https://facebook.com/j1h3siqx9c,1
2.98009E+11,4/18/2024,4347521,-190,,1,0,0,1,,,1,,,200259,,91,1223,7615,2,138,119,125,15,,,,9,25,126,9,35,0.013289,,0.04973,,0,3.884809,23960,914,15,,0,681,58,,,1,,,,0,2/6/2025,2/17/2025,https://facebook.com/qv52sai2ry,1
5.19907E+11,2/20/2024,6592976,992,,1,0,0,1,,,1,,,158200,,91,903,7615,2,138,119,141,11,,,,9,35,126,13,36,0.063194,,0.003845,,0,4.946396,12366,0,36,,0,0,15,,,0,,,,1,9/7/2024,1/9/2025,https://facebook.com/6j8zue089j48u,1
2.63405E+11,6/30/2024,4621685,113,,1,0,0,1,,,1,,,148017,,123,903,7615,2,188,119,125,11,,,,9,35,170,9,35,0.003959,,0.011177,,33118,13.546083,71157,3331,13,,0,449,30,,,0,,,,1,10/28/2023,5/8/2024,https://facebook.com/fzns5vcp,1
9.36683E+11,4/9/2024,137339,196,,1,0,0,1,,,1,,,200259,,110,903,7615,2,138,119,125,11,,,,13,35,126,13,35,0.067526,,0.043701,,10291,3.163175,16337,0,47,,0,0,37,,,0,,,,1,12/24/2023,2/22/2024,https://facebook.com/3wr3tofl28vvxyw,0
1.72962E+11,5/3/2024,1649204,797,,1,0,0,1,,,1,,,197940,,123,1223,5629,2,138,87,125,15,,,,9,25,170,9,47,0.060236,,0.030281,,33004,0,23655,6857,43,,0,187,22,,,1,,,,1,12/11/2024,1/24/2025,https://facebook.com/5rkcvihw01nsqxn,1
54461513198,4/6/2024,4946759,245,,1,0,0,1,,,1,,,151471,,91,1223,7615,2,188,99,125,15,,,,13,35,170,10,35,0.063837,,0.049122,,23241,7.411211,5645,5613,78,,0,549,22,,,1,,,,1,9/18/2024,12/11/2024,https://facebook.com/hbqru5lcky8tj,1
4.40746E+11,3/12/2024,7898436,213,,1,0,0,1,,,1,,,200259,,91,1223,5629,2,145,119,134,11,,,,13,25,126,13,35,0.024457,,0.031355,,27317,8.187525,6271,0,33,,0,661,57,,,0,,,,1,1/1/2024,1/1/2025,https://facebook.com/k6f5v3wpyglza,0
